mechanism,kappa,cohort_replicate,n_units,positive_units,sign_gate_6of8,aggregate_stat_mean_delta,aggregate_p,aggregate_reject_005,full_gate_pass,mean_delta_theta,median_delta_theta,mean_theta_obs,mean_theta_null_center,unit_native_reject_fraction,unit_positive_fraction,native_null_valid_fraction_min,native_spectral_error_median,native_count_exact_fraction_min,native_group_count_exact_fraction_min,injection_multiset_exact_all,injection_event_count_exact_all
persistent_regime_alignment,0.8,26,8,3,False,-0.0047170733405548,0.4650698602794411,False,False,-0.0047170733405548,-0.0078947930912874,0.4048103936558604,0.4000933203153056,0.0,0.375,1.0,0.01468673916361,1.0,1.0,True,True
persistent_regime_alignment,0.8,27,8,5,False,0.0488509884145018,0.0978043912175648,False,False,0.0488509884145018,0.0560498353912879,0.4318514258644492,0.4807024142789511,0.25,0.625,1.0,0.0190254704571737,1.0,1.0,True,True
persistent_regime_alignment,0.8,28,8,4,False,0.0339607103647355,0.1197604790419161,False,False,0.0339607103647355,0.0005812967670837,0.385444056907214,0.4194047672719496,0.125,0.5,1.0,0.0135824228373955,1.0,1.0,True,True
persistent_regime_alignment,0.8,29,8,3,False,-0.0196407153982284,0.6926147704590818,False,False,-0.0196407153982284,-0.0297449509811703,0.5145941186061891,0.4949534032079607,0.0,0.375,1.0,0.0148352770760049,1.0,1.0,True,True
persistent_regime_alignment,0.8,30,8,4,False,-0.027934349759506,0.718562874251497,False,False,-0.027934349759506,-0.0044218281088277,0.4685116196307208,0.4405772698712147,0.125,0.5,1.0,0.0218565510046383,1.0,1.0,True,True
persistent_regime_alignment,0.8,31,8,6,True,0.0473616432716479,0.0379241516966067,True,True,0.0473616432716479,0.0662358005424455,0.3789255481290631,0.4262871914007111,0.0,0.75,1.0,0.0112962301646517,1.0,1.0,True,True
persistent_regime_alignment,0.8,32,8,4,False,-0.0212706119462716,0.6966067864271457,False,False,-0.0212706119462716,0.0321674512054488,0.4378497725463526,0.4165791606000809,0.125,0.5,1.0,0.0140037184962764,1.0,1.0,True,True
persistent_regime_alignment,0.8,33,8,5,False,0.0143744754012317,0.2574850299401197,False,False,0.0143744754012317,0.0357284290052252,0.4406091420934247,0.4549836174946564,0.0,0.625,1.0,0.0151655444952707,1.0,1.0,True,True
persistent_regime_alignment,0.8,34,8,3,False,-0.0522638653882812,0.8962075848303394,False,False,-0.0522638653882812,-0.0946938910421589,0.5336843988751381,0.4814205334868567,0.0,0.375,1.0,0.018922247962948,1.0,1.0,True,True
persistent_regime_alignment,0.8,35,8,5,False,0.0414385689422349,0.091816367265469,False,False,0.0414385689422349,0.015162501821514,0.4004038256630739,0.4418423946053089,0.125,0.625,1.0,0.0157400489362398,1.0,1.0,True,True
persistent_regime_alignment,0.8,36,8,8,True,0.0859519705444106,0.0019960079840319,True,True,0.0859519705444106,0.1102590188638424,0.3434575878941859,0.4294095584385965,0.125,1.0,1.0,0.0148000839990175,1.0,1.0,True,True
persistent_regime_alignment,0.8,37,8,5,False,-0.0003017813624824,0.4570858283433133,False,False,-0.0003017813624824,0.0460530156558823,0.4597600165124313,0.4594582351499489,0.125,0.625,1.0,0.0142993832681153,1.0,1.0,True,True
persistent_regime_alignment,0.8,38,8,2,False,-0.0902070224377964,0.9920159680638724,False,False,-0.0902070224377964,-0.0416033698716885,0.5585022071722339,0.4682951847344375,0.125,0.25,1.0,0.0158911608491872,1.0,1.0,True,True
persistent_regime_alignment,0.8,39,8,5,False,0.0264960383819244,0.2075848303393213,False,False,0.0264960383819244,0.0246589920218143,0.4229202974248939,0.4494163358068183,0.0,0.625,1.0,0.013092735076043,1.0,1.0,True,True
persistent_regime_alignment,0.8,40,8,4,False,-0.0237175017180583,0.7564870259481038,False,False,-0.0237175017180583,0.0077591360220936,0.4444228002647616,0.4207052985467033,0.0,0.5,1.0,0.0158835037133183,1.0,1.0,True,True
persistent_regime_alignment,0.8,41,8,3,False,-0.0415514748316801,0.8183632734530938,False,False,-0.0415514748316801,-0.0244015930378597,0.5060713419154016,0.4645198670837214,0.0,0.375,1.0,0.0133594911205129,1.0,1.0,True,True
persistent_regime_alignment,0.8,42,8,1,False,-0.0582540633325958,0.9181636726546906,False,False,-0.0582540633325958,-0.0458082437858165,0.4983195449180664,0.4400654815854706,0.0,0.125,1.0,0.0167626542311388,1.0,1.0,True,True
persistent_regime_alignment,0.8,43,8,4,False,-0.0057852647906563,0.4950099800399201,False,False,-0.0057852647906563,0.0039570570888835,0.4926835578423543,0.4868982930516979,0.0,0.5,1.0,0.0137495577043714,1.0,1.0,True,True
persistent_regime_alignment,0.8,44,8,6,True,0.0308852213049718,0.1217564870259481,False,False,0.0308852213049718,0.0832446431140358,0.4230831984210938,0.4539684197260657,0.25,0.75,1.0,0.0131916502549674,1.0,1.0,True,True
persistent_regime_alignment,0.8,45,8,6,True,0.0299536501088375,0.1516966067864271,False,False,0.0299536501088375,0.0312195048566782,0.3950765337482992,0.4250301838571368,0.25,0.75,1.0,0.0240473977203749,1.0,1.0,True,True
persistent_regime_alignment,0.8,46,8,1,False,-0.0420288809495468,0.8762475049900199,False,False,-0.0420288809495468,-0.065347372320785,0.4696278785260991,0.4275989975765523,0.0,0.125,1.0,0.0141688100419955,1.0,1.0,True,True
persistent_regime_alignment,0.8,47,8,5,False,0.0102521057922258,0.3832335329341317,False,False,0.0102521057922258,0.0129479371337416,0.4596824315915759,0.4699345373838017,0.125,0.625,1.0,0.0130314490013765,1.0,1.0,True,True
persistent_regime_alignment,0.8,48,8,2,False,0.0001474444324268,0.4530938123752495,False,False,0.0001474444324268,-0.054633946038487,0.459318812175489,0.4594662566079158,0.25,0.25,1.0,0.0138879983686827,1.0,1.0,True,True
persistent_regime_alignment,0.8,49,8,3,False,0.0096792464883141,0.3233532934131736,False,False,0.0096792464883141,-0.0220055881864177,0.3962766931147459,0.4059559396030601,0.0,0.375,1.0,0.0123001283086568,1.0,1.0,True,True
persistent_regime_alignment,0.8,50,8,3,False,-0.0601820780042445,0.9181636726546906,False,False,-0.0601820780042445,-0.0721782558203671,0.4659955766287895,0.405813498624545,0.0,0.375,1.0,0.0172005379651256,1.0,1.0,True,True
persistent_regime_alignment,0.8,51,8,5,False,0.0051816201570219,0.4011976047904191,False,False,0.0051816201570219,0.0504951413135909,0.428861154379781,0.4340427745368029,0.125,0.625,1.0,0.0161625106670006,1.0,1.0,True,True
persistent_regime_alignment,0.8,52,8,3,False,-0.0338293410505172,0.8003992015968064,False,False,-0.0338293410505172,-0.0331121793586216,0.4818213447661701,0.4479920037156528,0.125,0.375,1.0,0.0116128546342831,1.0,1.0,True,True
persistent_regime_alignment,0.8,53,8,6,True,0.0505734393394399,0.0479041916167664,True,True,0.0505734393394399,0.0566491841837328,0.3775032479293913,0.4280766872688313,0.0,0.75,1.0,0.0197103226275009,1.0,1.0,True,True
persistent_regime_alignment,0.8,54,8,5,False,0.025166854039028,0.1516966067864271,False,False,0.025166854039028,0.0023634944825756,0.4012164009766038,0.4263832550156319,0.125,0.625,1.0,0.0148816733193576,1.0,1.0,True,True
persistent_regime_alignment,0.8,55,8,6,True,0.0414946645348174,0.0878243512974051,False,False,0.0414946645348174,0.0923837930155865,0.3677368609748187,0.4092315255096361,0.125,0.75,1.0,0.0189881360968673,1.0,1.0,True,True
persistent_regime_alignment,0.8,56,8,5,False,-0.0073959580162805,0.5728542914171657,False,False,-0.0073959580162805,0.0207419022543721,0.4224691178876567,0.4150731598713761,0.125,0.625,1.0,0.0162330690125641,1.0,1.0,True,True
persistent_regime_alignment,0.8,57,8,5,False,0.0097783874002165,0.3053892215568862,False,False,0.0097783874002165,0.0313765998150819,0.4302056363708563,0.4399840237710729,0.125,0.625,1.0,0.0126907839568672,1.0,1.0,True,True
